,Line Type,Plan Type,Data Type,Promo Type,Model,Promo Value,Brand,Week,Date,Retailer,Type
275,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
276,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
277,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
278,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
279,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
280,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
281,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
282,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
283,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
284,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
285,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
286,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S22,120,Samsung,20,15-May,Vodafone,Vodafone
287,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S22,0,Samsung,20,15-May,Vodafone,Vodafone
288,New Line ,PayG Discount  128 GB,NULL,NULL,Samsung Galaxy S23,"128 GB - 899.9
256 GB - 959.9",Samsung,20,15-May,Vodafone,Vodafone
289,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
290,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
291,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
292,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
293,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
294,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
295,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
296,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
297,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
298,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
299,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
300,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
301,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
302,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S23,120,Samsung,20,15-May,Vodafone,Vodafone
303,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S23,0,Samsung,20,15-May,Vodafone,Vodafone
304,New Line ,PayG Discount  128 GB,NULL,NULL,Samsung S21 FE,128 GB - 699.9,Samsung,20,15-May,Vodafone,Vodafone
305,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
306,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
307,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
308,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
309,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
310,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
311,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
312,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
313,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
314,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
315,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
316,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
317,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
318,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung S21 FE,120,Samsung,20,15-May,Vodafone,Vodafone
319,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung S21 FE,0,Samsung,20,15-May,Vodafone,Vodafone
320,New Line ,PayG Discount  128 GB,NULL,NULL,Apple iPhone 14,"128 GB - 899.9
256 GB - 1029.9
512 GB -  1289.9",Apple,20,15-May,Vodafone,Vodafone
321,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
322,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
323,New Line ,Regular Plan ,Sim - Free,Merchandise ,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
324,New Line ,Regular Plan ,Sim - Free,Gift Card,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
325,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
326,New Line ,Regular Plan ,Sim - Free,Cashback,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
327,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
328,New Line ,Regular Plan ,Unlimited Data,Bundle ,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
329,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
330,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
331,New Line ,Regular Plan ,Unlimited Data,Gift Card,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
332,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
333,New Line ,Regular Plan ,Unlimited Data,Cashback,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
334,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
335,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 14,0,Apple,20,15-May,Vodafone,Vodafone
336,New Line ,PayG Discount  128 GB,NULL,NULL,Apple iPhone 13,"128 GB - 849.9
256 GB - 969.90
512 GB - 1199.9",Apple,20,15-May,Vodafone,Vodafone
337,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
338,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
339,New Line ,Regular Plan ,Sim - Free,Merchandise ,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
340,New Line ,Regular Plan ,Sim - Free,Gift Card,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
341,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
342,New Line ,Regular Plan ,Sim - Free,Cashback,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
343,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
344,New Line ,Regular Plan ,Unlimited Data,Bundle ,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
345,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
346,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
347,New Line ,Regular Plan ,Unlimited Data,Gift Card,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
348,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
349,New Line ,Regular Plan ,Unlimited Data,Cashback,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
350,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
351,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 13,0,Apple,20,15-May,Vodafone,Vodafone
352,New Line ,PayG Discount  128 GB,NULL,NULL,Apple iPhone 13 mini,"128 GB - 749.9
256 GB - 919.90
512 GB- 1149",Apple,20,15-May,Vodafone,Vodafone
353,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
354,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
355,New Line ,Regular Plan ,Sim - Free,Merchandise ,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
356,New Line ,Regular Plan ,Sim - Free,Gift Card,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
357,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
358,New Line ,Regular Plan ,Sim - Free,Cashback,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
359,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
360,New Line ,Regular Plan ,Unlimited Data,Bundle ,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
361,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
362,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
363,New Line ,Regular Plan ,Unlimited Data,Gift Card,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
364,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
365,New Line ,Regular Plan ,Unlimited Data,Cashback,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
366,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
367,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone 13 mini,0,Apple,20,15-May,Vodafone,Vodafone
368,New Line ,PayG Discount  128 GB,NULL,NULL,Google Pixel 7a,128 GB- 479.9,Google,20,15-May,Vodafone,Vodafone
369,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
370,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
371,New Line ,Regular Plan ,Sim - Free,Merchandise ,Google Pixel 7a,99,Google,20,15-May,Vodafone,Vodafone
372,New Line ,Regular Plan ,Sim - Free,Gift Card,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
373,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
374,New Line ,Regular Plan ,Sim - Free,Cashback,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
375,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
376,New Line ,Regular Plan ,Unlimited Data,Bundle ,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
377,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
378,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Google Pixel 7a,99,Google,20,15-May,Vodafone,Vodafone
379,New Line ,Regular Plan ,Unlimited Data,Gift Card,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
380,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
381,New Line ,Regular Plan ,Unlimited Data,Cashback,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
382,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
383,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Google Pixel 7a,0,Google,20,15-May,Vodafone,Vodafone
384,New Line ,PayG Discount  128 GB,NULL,NULL,Google Pixel 6a,128 GB - 399.90,Google,20,15-May,Vodafone,Vodafone
385,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
386,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
387,New Line ,Regular Plan ,Sim - Free,Merchandise ,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
388,New Line ,Regular Plan ,Sim - Free,Gift Card,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
389,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
390,New Line ,Regular Plan ,Sim - Free,Cashback,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
391,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
392,New Line ,Regular Plan ,Unlimited Data,Bundle ,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
393,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
394,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
395,New Line ,Regular Plan ,Unlimited Data,Gift Card,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
396,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
397,New Line ,Regular Plan ,Unlimited Data,Cashback,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
398,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Google Pixel 6a,60,Google,20,15-May,Vodafone,Vodafone
399,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Google Pixel 6a,0,Google,20,15-May,Vodafone,Vodafone
400,New Line ,PayG Discount  128 GB,NULL,NULL,Samsung Galaxy A53,128 GB - 449.9,Samsung,20,15-May,Vodafone,Vodafone
401,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
402,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
403,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
404,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
405,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
406,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
407,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
408,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
409,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
410,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
411,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
412,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
413,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
414,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
415,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A53,0,Samsung,20,15-May,Vodafone,Vodafone
416,New Line ,PayG Discount  128 GB,NULL,NULL,Samsung Galaxy A54,128 GB - 449.9,Samsung,20,15-May,Vodafone,Vodafone
417,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
418,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
419,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
420,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
421,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
422,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
423,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
424,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
425,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
426,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
427,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
428,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
429,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
430,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A54,120,Samsung,20,15-May,Vodafone,Vodafone
431,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A54,0,Samsung,20,15-May,Vodafone,Vodafone
432,New Line ,PayG Discount  128 GB,NULL,NULL,Samsung Galaxy A34,128 GB - 389.9,Samsung,20,15-May,Vodafone,Vodafone
433,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
434,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
435,New Line ,Regular Plan ,Sim - Free,Merchandise ,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
436,New Line ,Regular Plan ,Sim - Free,Gift Card,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
437,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
438,New Line ,Regular Plan ,Sim - Free,Cashback,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
439,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
440,New Line ,Regular Plan ,Unlimited Data,Bundle ,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
441,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
442,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
443,New Line ,Regular Plan ,Unlimited Data,Gift Card,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
444,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
445,New Line ,Regular Plan ,Unlimited Data,Cashback,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
446,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
447,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Samsung Galaxy A34,0,Samsung,20,15-May,Vodafone,Vodafone
448,New Line ,PayG Discount  128 GB,NULL,NULL,Apple iPhone SE3,"64 GB - 549.9
128 GB - 619.9
256 GB- 749.9",Apple,20,15-May,Vodafone,Vodafone
449,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
450,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
451,New Line ,Regular Plan ,Sim - Free,Merchandise ,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
452,New Line ,Regular Plan ,Sim - Free,Gift Card,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
453,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
454,New Line ,Regular Plan ,Sim - Free,Cashback,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
455,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
456,New Line ,Regular Plan ,Unlimited Data,Bundle ,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
457,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
458,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
459,New Line ,Regular Plan ,Unlimited Data,Gift Card,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
460,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
461,New Line ,Regular Plan ,Unlimited Data,Cashback,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
462,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
463,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Apple iPhone SE3,0,Apple,20,15-May,Vodafone,Vodafone
464,New Line ,PayG Discount  128 GB,NULL,NULL,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
465,New Line ,Regular Plan ,Sim - Free,WoW Price Change,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
466,New Line ,Regular Plan ,Sim - Free,Rate Plan Discount(Max),Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
467,New Line ,Regular Plan ,Sim - Free,Merchandise ,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
468,New Line ,Regular Plan ,Sim - Free,Gift Card,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
469,New Line ,Regular Plan ,Sim - Free,Free Subscription ,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
470,New Line ,Regular Plan ,Sim - Free,Cashback,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
471,New Line ,Regular Plan ,Sim - Free,Trade-in Bump-up,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
472,New Line ,Regular Plan ,Unlimited Data,Bundle ,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
473,New Line ,Regular Plan ,Unlimited Data,Rate Plan Discount(Max),Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
474,New Line ,Regular Plan ,Unlimited Data,Merchandise ,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
475,New Line ,Regular Plan ,Unlimited Data,Gift Card,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
476,New Line ,Regular Plan ,Unlimited Data,Free Subscription ,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
477,New Line ,Regular Plan ,Unlimited Data,Cashback,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
478,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
479,New Line ,Regular Plan ,Unlimited Data,Trade-in Bump-up,Oppo Reno 8,0,Oppo,20,15-May,Vodafone,Vodafone
480,NULL,Device Cost,NULL,NULL,Google Pixel 7 Pro,"128 GB - 879
256 GB - 979",Google,20,15-May,Deutsch,Deutsch
481,NULL,Regular Plans,Sim - Free,WoW Price Change,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
482,NULL,Regular Plans,Sim - Free,Unique Discount,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
